lon,lat,dh,sigma_dh,h1_interp,h2_interp,time_1,time_2,dt(decimal year),dt (days),sigma_h1,sigma_h2,dh_dx_1,dh_dx_2,n_photons_1,n_photons_2
-151.1350389,68.75794777,-0.079043177,0.036931433,373.496159,373.4171158,2019.319635,2020.54182,1.222185645,446.0977605,8.71E-06,0.036931432,-0.006930239,-0.00724521,82,50.5
-151.1361377,68.76130141,-0.036496667,0.077497885,372.4001211,372.3636244,2019.319635,2020.54182,1.222185653,446.0977633,0.009275101,0.076940852,-0.005506496,0.020818426,82,15
-151.1753292,68.88042874,-0.277595078,0.026979947,321.5475259,321.2699308,2019.319635,2020.54182,1.222185524,446.0977162,0.021016998,0.016917546,-0.006898112,0.016283295,104.5,97
-151.3515527,69.40223025,-0.459785433,0.009475129,92.18249873,91.7227133,2019.319635,2020.631809,1.312173778,478.943429,0.008089353,0.004933604,-0.022263605,0.019803657,126.5,52
-151.3940825,69.52500395,-0.584837324,0.00663089,51.01597086,50.43113354,2019.319635,2020.631809,1.312173667,478.9433886,0.004391193,0.004968513,-0.001935732,0.000912585,120,130.5
-151.3048947,69.26617662,-0.523737828,0.006931763,176.2680453,175.7443075,2019.319635,2020.710885,1.391249586,507.8060988,0.003302955,0.006094245,-0.035889308,0.03309453,118,63
-151.1753546,68.88050453,-0.487207008,0.045847878,321.4439461,320.9567391,2019.319635,2020.789961,1.47032563,536.6688551,0.00622128,0.045423822,-0.010192133,0.029969097,106.5,17.5
-148.9703736,69.53263428,0.012152937,0.022730514,143.5484533,143.5606062,2019.356611,2019.366098,0.009487508,3.462940249,0.018225034,0.013583975,5.07E-05,-0.007071384,142,58
-149.2302018,68.78152444,-0.019997717,0.034062734,687.7090855,687.6890878,2019.356611,2019.456333,0.099722001,36.3985303,0.029707574,0.016665232,0.03417018,-0.039505228,21,97.5
-149.0450639,69.32088742,0.32513559,0.049875141,287.0262588,287.3513944,2019.356611,2020.033175,0.676564028,246.9458703,0.047928493,0.01379816,-0.011562782,-0.00207458,28,99.5
-149.0281853,69.36908656,0.408564113,0.003963827,290.3704001,290.7789642,2019.356611,2020.281315,0.924704252,337.5170519,0.002267976,0.003250878,-0.034456052,0.021501842,183,130
-148.971565,69.53601272,0.323347218,0.025467012,142.5726935,142.8960407,2019.356611,2019.366098,0.0094875,3.462937468,0.003106313,0.025276858,0.023327368,-0.002065255,13,51.5
-149.029211,69.37291056,0.238364681,0.018957667,297.1807278,297.4190925,2019.356611,2020.281315,0.924704245,337.5170493,0.005629459,0.018102551,-0.024459386,-0.011683485,24,117.5
-149.1413716,69.28191514,-0.023831005,0.135148838,280.4275913,280.4037603,2019.356611,2019.784446,0.427834992,156.159772,0.134783112,0.009935847,0.038709688,-0.044847564,22,159
-149.0490648,69.54689561,0.023047652,0.020777871,130.1883773,130.2114249,2019.356611,2019.863738,0.507127592,185.1015711,0.012726497,0.016424256,0.006151454,0.003328547,251.5,64
-149.0462627,69.55484144,-0.256388781,0.010364788,131.8022902,131.5459014,2019.356611,2019.863738,0.507127611,185.1015779,0.009496673,0.004152353,0.002430699,-0.004642156,214,29.5
-149.0524459,69.53728234,-0.091035491,0.016048348,138.9033609,138.8123254,2019.356611,2020.033175,0.676564242,246.9459483,0.012848771,0.009615538,0.001340574,-0.002899637,140.5,99.5
-149.0519209,69.53873888,-0.025226077,0.007952686,138.8307657,138.8055397,2019.356611,2020.033175,0.676564254,246.9459528,0.006754019,0.004198622,0.003568277,-0.002183304,143,412
-149.326294,68.73524613,0.094080354,0.11425153,661.7766195,661.8706999,2019.356611,2020.123163,0.76655225,279.7915713,0.114237454,0.001793356,-0.025884397,-0.01270372,20,432.5
-149.063791,69.50495418,0.081649262,0.009438829,155.2047889,155.2864381,2019.356611,2020.281315,0.924704386,337.5171011,0.008056357,0.00491799,-0.012430755,0.009861763,32.5,116.5
-149.0610259,69.51282564,0.155147402,0.053933886,150.9047431,151.0598906,2019.356611,2020.281315,0.924704405,337.5171079,0.053930237,0.0006273,-0.009358941,9.01E-05,31.5,473
-149.0536725,69.54030518,-0.016940178,0.01262485,137.8575218,137.8405816,2019.356611,2020.033175,0.676564234,246.9459454,0.004273591,0.011879531,0.017506448,-0.013952282,87.5,113
-149.0531435,69.54176223,-0.098226277,0.013224204,134.1727865,134.0745602,2019.356611,2020.033175,0.676564246,246.9459499,0.012440944,0.004483581,0.003140946,-0.000382756,83,409.5
-149.0647554,69.5087291,-0.016612287,0.112476499,154.3842277,154.3676154,2019.356611,2020.281315,0.924704379,337.5170984,0.112180577,0.00815358,0.030946226,0.000905137,32,116
-149.3699434,68.84714894,-0.315455102,0.018331288,679.0926085,678.7771534,2019.356611,2019.705153,0.348542151,127.2178851,0.015728462,0.009415497,-0.030651635,0.027900506,38,36
-149.1739715,69.42791066,0.141769914,0.06310739,174.5409407,174.6827107,2019.356611,2020.033175,0.676564146,246.9459135,0.063013232,0.003446056,-0.004005667,0.013260496,37,426.5
-149.4078609,68.73198839,0.123529397,0.033382193,720.2970126,720.420542,2019.356611,2020.123163,0.766552237,279.7915665,0.026052463,0.020871991,-0.014607403,0.018919765,47.5,128
-149.4068036,68.735222,-0.074950585,0.011816028,729.8116414,729.7366908,2019.356611,2020.123163,0.766552251,279.7915717,0.011577277,0.002363297,-0.022403487,0.033777165,61.5,521
-149.3678261,68.85356554,-0.073748877,0.02026134,697.2588556,697.1851067,2019.356611,2020.123163,0.766552357,279.7916102,0.017275176,0.010587266,-0.015090582,0.01533985,47.5,113.5
-149.3667627,68.85677802,-0.102619802,0.014339154,694.9551931,694.8525733,2019.356611,2020.123163,0.766552371,279.7916153,0.014244175,0.00164767,0.028188445,-0.027592466,40.5,402.5
-149.1470643,69.50571093,0.116470165,0.037919208,152.0018828,152.118353,2019.356611,2020.281315,0.924704388,337.5171017,0.037797429,0.003036556,-0.013303633,0.009352458,56,103.5
-149.4722441,68.53413515,0.21712657,0.040530672,925.5612761,925.7784027,2019.356611,2020.371304,1.014692302,370.3626904,0.039724931,0.008041471,-0.0060987,-0.010634072,17.5,333.5
-149.1752353,69.4309167,-0.444648513,0.002805076,173.264782,172.8201334,2019.356611,2020.033175,0.676564138,246.9459106,0.00052475,0.002755555,-0.01543732,0.003018777,23.5,344.5
-149.4089991,68.73537933,0.075474875,0.031342367,733.8353934,733.9108683,2019.356611,2020.123163,0.766552229,279.7915637,0.016925608,0.026379305,-0.01679382,0.02812452,21.5,119
-149.1480508,69.50958446,0.095173427,0.038952164,147.1724625,147.2676359,2019.356611,2020.281315,0.924704381,337.5170991,0.037419684,0.010818425,0.001013266,0.002382733,24,105
-149.1452737,69.51757806,-0.116481159,0.028356236,143.1330271,143.0165459,2019.356611,2020.281315,0.9247044,337.517106,0.027612268,0.006452809,-0.004453615,0.001394063,41.5,368
-148.9238213,69.40107366,-0.136664956,0.01887596,248.391186,248.254521,2019.366098,2019.435903,0.069804794,25.47874975,0.003421897,0.018563202,-0.011980296,0.014027895,103,79
-148.9250167,69.40445588,-0.287434178,0.005313113,245.5580289,245.2705947,2019.366098,2019.435903,0.069804801,25.47875253,0.003261726,0.00419408,-0.00135602,0.005737881,95.5,20.5
-148.6276533,68.53218101,0.420394699,0.024185891,1078.610611,1079.031005,2019.366098,2019.843308,0.477210458,174.1818172,0.022309133,0.009341302,-0.03143081,0.038390422,144,118.5
-148.9703409,69.5325421,-0.346758856,0.017797705,143.6093675,143.2626087,2019.366098,2019.854251,0.488152519,178.1756693,0.017519214,0.003136151,-0.006919538,0.005295296,57,113
-148.9714906,69.53580587,-0.203435557,0.051259457,142.85038,142.6469444,2019.366098,2019.854251,0.488152526,178.1756721,0.051220677,0.001993523,0.007424863,0.001033527,42,422
-148.8417467,69.16577076,-0.038295942,0.044293592,335.004376,334.96608,2019.366098,2019.933543,0.567445148,207.1174791,0.019525706,0.03975763,-0.017878742,0.017946152,101,32
-148.9249615,69.40429701,-0.039594055,0.007181964,245.5992236,245.5596296,2019.366098,2019.933543,0.567444911,207.1173926,0.001520802,0.0070191,-0.003338969,0.00414323,94.5,46
-148.7937163,69.02612632,0.405460516,0.02926394,350.9117687,351.3172292,2019.366098,2020.012801,0.646702507,236.0464151,0.028757519,0.005420635,-0.03135781,0.033836373,71,502
-148.9704151,69.53275134,0.007621538,0.02983053,143.4712371,143.4788586,2019.366098,2020.102789,0.736690749,268.8921232,0.029246098,0.005875906,-0.008743112,0.00591517,58,124.5
-148.971601,69.53611223,-0.089223703,0.035071828,142.8957269,142.8065032,2019.366098,2020.102789,0.736690756,268.892126,0.034494462,0.006337606,-0.005460413,0.003053585,51.5,467.5
-148.8416892,69.1656059,0.07827117,0.059438411,335.1079093,335.1861805,2019.366098,2020.181865,0.815766803,297.754883,0.016392078,0.057133392,0.001940235,0.003856912,112,21
-148.923744,69.40085713,0.097096927,0.03609818,248.6077608,248.7048578,2019.366098,2020.181865,0.815766558,297.7547938,0.021395374,0.029074328,-0.013950622,0.007532429,72.5,21
-148.924936,69.40422398,-0.070677925,0.021470461,245.62351,245.5528321,2019.366098,2020.181865,0.815766566,297.7547966,0.018070092,0.011595365,-0.004104799,0.003477935,94.5,75.5
-148.9703747,69.53263735,0.051012409,0.016904089,143.5582665,143.6092789,2019.366098,2020.350929,0.98483101,359.4633185,0.012462666,0.011420604,-0.007115151,0.007779181,58,107
-148.9714634,69.53572987,0.081055852,0.031687339,142.8525406,142.9335964,2019.366098,2020.350929,0.984831017,359.4633214,0.030601394,0.008224486,0.006539083,0.000643749,38,433.5
-148.7938858,69.0266225,0.024303613,0.060334886,349.3221434,349.346447,2019.366098,2020.509081,1.142982754,417.1887053,0.019057083,0.057246188,-0.025830337,0.012857485,93,28
-148.9702682,69.53233752,-0.448556173,0.007230963,143.6538819,143.2053258,2019.366098,2020.599069,1.232971084,450.0344455,0.007228198,0.000199949,-0.005085876,0.003497433,66,169.5
-148.971399,69.53554966,-0.344159566,0.100944763,142.8508103,142.5066507,2019.366098,2020.599069,1.232971091,450.0344484,0.026765693,0.097331613,0.000599494,-0.003467686,41,15
-148.793775,69.02629932,-0.303678309,0.041805314,350.4043036,350.1006253,2019.366098,2020.757221,1.391122843,507.7598376,0.02857211,0.030517517,-0.024898269,0.027832728,72.5,39.5
-148.9227089,69.40429792,-0.320575845,0.045950373,245.03156,244.7109841,2019.366098,2019.435903,0.06980478,25.4787446,0.044467897,0.01157769,-0.010442842,0.011821429,37,74.5
-148.923905,69.40768258,-0.383101247,0.035503705,242.6256037,242.2425024,2019.366098,2019.435903,0.069804787,25.47874737,0.033579266,0.01153022,-0.012000848,0.008274378,65.5,20.5
-148.6259359,68.53352973,-0.146187094,0.057942666,1070.808385,1070.662198,2019.366098,2019.843308,0.477210457,174.1818167,0.057929895,0.001216469,-0.043883961,0.035955091,37.5,501
-148.9238544,69.40753485,-0.144280976,0.025664116,242.7382185,242.5939375,2019.366098,2019.933543,0.567444897,207.1173875,0.018476941,0.017811499,-0.009499666,0.004322214,62,38
-148.7926325,69.02935738,0.035698292,0.023885191,345.6876405,345.7233388,2019.366098,2020.012801,0.646702493,236.0464099,0.023855524,0.001190098,-0.025389836,0.001346706,28,516.5
-148.9226252,69.40406013,0.039485557,0.031483682,245.2435362,245.2830217,2019.366098,2020.181865,0.815766544,297.7547887,0.015515019,0.027395372,-0.012093505,0.009573656,35.5,18.5
-148.9238333,69.40747347,0.070524364,0.017326229,242.7856567,242.8561811,2019.366098,2020.181865,0.815766552,297.7547914,0.017215319,0.001957299,-0.009093898,0.010515174,63,69.5
-148.7928007,69.02986531,-0.362303775,0.008955208,345.5864119,345.2241081,2019.366098,2020.509081,1.14298274,417.1887002,0.005425565,0.007124534,-0.012572973,0.004959671,18,123.5
-148.7926969,69.02955258,-0.295178075,0.045592958,345.6591429,345.3639648,2019.366098,2020.757221,1.391122828,507.7598324,0.045505832,0.002817282,-0.012272832,0.003127218,25.5,16
-148.8407084,69.4008663,-0.159002737,0.023205871,310.0367639,309.8777612,2019.366098,2019.435903,0.069804795,25.47875022,0.016847451,0.015958567,0.001163133,0.014137839,80,66
-148.8418748,69.40418112,-0.191546804,0.04392612,309.0844955,308.8929486,2019.366098,2019.435903,0.069804803,25.47875302,0.033969398,0.027849309,-0.029551764,0.037291327,61,15
-148.841826,69.40404008,0.115020171,0.051031968,309.5175341,309.6325543,2019.366098,2019.933543,0.567444913,207.1173931,0.027506599,0.042984285,-0.020294871,0.038884602,61,41
-148.6703169,68.90197046,0.194201278,0.027934286,564.4637566,564.6579579,2019.366098,2020.012801,0.64670262,236.0464564,0.022934246,0.015948187,0.003720181,0.002625692,36,136
-148.671431,68.90532549,0.179391636,0.041657348,569.4878359,569.6672275,2019.366098,2020.012801,0.646702628,236.0464592,0.041514286,0.00344945,0.017976765,0.001348485,47,511.5
-148.7519887,69.14340531,-0.162497215,0.02145606,377.3380204,377.1755232,2019.366098,2020.0128,0.646702381,236.046369,0.015858701,0.014452132,-0.000600602,-0.015401617,114,130.5
-148.7531328,69.14673663,-0.083448074,0.006873174,370.0021392,369.9186911,2019.366098,2020.0128,0.646702389,236.0463718,0.006377656,0.002562426,-0.031592715,0.015259536,117.5,521.5
-148.8406759,69.40077034,0.158111563,0.090316192,310.0127621,310.1708737,2019.366098,2020.181865,0.81576656,297.7547942,0.018900874,0.088316315,0.002828074,0.02753256,66.5,16.5
-148.8417793,69.40390575,0.233731002,0.015593333,309.9022385,310.1359695,2019.366098,2020.181865,0.815766567,297.7547971,0.008520633,0.013059512,-0.024113159,0.031289237,66.5,78
-148.6703526,68.90207723,-0.16286645,0.042240173,564.5209872,564.3581208,2019.366098,2020.509081,1.142982868,417.1887468,0.041987844,0.004610113,0.006964781,0.008752046,36,72
-148.6714449,68.90536666,-0.039229362,0.016689587,569.5481639,569.5089345,2019.366098,2020.509081,1.142982876,417.1887496,0.016288836,0.0036354,0.014495512,0.003059544,47,21
-148.6702782,68.90185489,0.04059565,0.018525407,564.3740749,564.4146705,2019.366098,2020.757221,1.391122956,507.759879,0.017635291,0.005673376,0.00575904,0.0056177,35.5,88
-148.6714366,68.90534209,-0.191899823,0.039553086,569.512162,569.3202622,2019.366098,2020.757221,1.391122964,507.7598817,0.03134262,0.024126475,0.016573018,0.005724277,47,17
-148.7520681,69.14363394,-0.377555754,0.035559236,377.2170539,376.8394981,2019.366098,2020.757221,1.391122716,507.7597915,0.035102029,0.005683909,-0.010987259,-0.009534426,113,33.5
-148.8395171,69.40430431,0.11420818,0.077989254,305.3361203,305.4503284,2019.366098,2019.435903,0.069804781,25.47874498,0.064387044,0.044007186,-0.048024774,0.019883497,30.5,48.5
-148.7508206,69.14685072,0.197147506,0.003325785,375.1296115,375.326759,2019.366098,2020.0128,0.646702367,236.0463638,0.000314517,0.00331088,-0.031374458,0.022381816,45.5,126
-148.8394846,69.40421097,0.094116502,0.011336851,305.6287905,305.722907,2019.366098,2020.181865,0.815766545,297.754789,0.004241061,0.010513686,-0.032461986,0.019346544,38.5,13.5
-148.6691104,68.90532007,-0.080360789,0.020843302,565.6084253,565.5280645,2019.366098,2020.757221,1.391122942,507.7598738,0.01059521,0.017949506,0.000636224,0.004390389,20.5,92
-148.7575653,69.40062359,-0.148445839,0.028403649,259.9579264,259.8094806,2019.366098,2019.435903,0.069804796,25.47875067,0.026552117,0.010087239,-0.02333834,0.037008279,63,79
-148.7586972,69.403903,-0.168081941,0.038994974,254.9510345,254.7829526,2019.366098,2019.435903,0.069804804,25.47875349,0.010913403,0.037436688,-0.018495803,0.025364744,68.5,17.5
-148.798914,69.52033721,-0.197816998,0.006081745,163.8429345,163.6451175,2019.366098,2019.435903,0.069804677,25.47870728,0.005577013,0.00242581,-0.010099718,0.008235247,89.5,64.5
-148.8000782,69.52364959,-0.353224966,0.034858562,161.9505512,161.5973263,2019.366098,2019.435903,0.069804685,25.47871008,0.034339117,0.00599536,0.009439058,-0.004976391,81.5,42.5
-148.5893317,68.90236731,-0.101947931,0.027067998,591.9837995,591.8818515,2019.366098,2019.594488,0.228389886,83.36230835,0.022416816,0.01517112,-0.000526769,0.031107557,140.5,24.5
-148.5673019,68.8357557,0.192481846,0.032732352,569.9945577,570.1870396,2019.366098,2019.843308,0.477210159,174.1817079,0.030027412,0.013029251,-0.016203525,0.022825068,55,116
-148.5674395,68.83617012,0.278526338,0.001292924,569.6305197,569.909046,2019.366098,2019.843308,0.477210169,174.1817117,0.000732444,0.001065448,-0.005592204,-0.000385699,56,476.5
-148.7575145,69.40047314,0.301785676,0.011614243,260.4019452,260.7037309,2019.366098,2019.933543,0.567444906,207.1173908,0.009871339,0.006119421,-0.02311788,0.033652722,61.5,12.5
-148.7586567,69.40378219,0.153666232,0.032678232,255.1835346,255.3372008,2019.366098,2019.933543,0.567444914,207.1173936,0.032663896,0.000967864,-0.021709534,0.022808496,71.5,86
-148.8000324,69.52351121,-0.170976465,0.047953806,161.809688,161.6387116,2019.366098,2019.933543,0.567444795,207.1173502,0.020328403,0.043431827,0.002333371,-0.004808084,73,41.5
-148.629269,69.02226371,-0.02870664,0.048582517,441.0662017,441.0374951,2019.366098,2020.012801,0.646702502,236.0464133,0.048537076,0.002100769,0.004367423,-0.019176505,24.5,138.5
-148.6303823,69.02560722,0.170418126,0.047754398,437.1494207,437.3198388,2019.366098,2020.012801,0.64670251,236.046416,0.047645412,0.003224478,-0.047516904,0.026979661,28,486.5
-148.6698889,69.14317983,0.1590214,0.021862802,428.1149981,428.2740195,2019.366098,2020.0128,0.646702382,236.0463695,0.021118868,0.005654693,0.012514278,-0.008616975,130.5,100
-148.5917655,68.90964995,0.386975472,0.023142385,579.4977969,579.8847724,2019.366098,2020.091876,0.725778278,264.9090715,0.022470108,0.005537531,-0.021712135,0.026562609,121,116
-148.5935731,68.91504388,0.172402759,0.023295598,565.384145,565.5565478,2019.366098,2020.091876,0.725778284,264.9090735,0.023000565,0.003695798,-0.019180734,0.030935716,88.5,547
-148.7575257,69.40050651,0.31127444,0.014986632,260.303543,260.6148174,2019.366098,2020.181865,0.815766561,297.7547947,0.005887178,0.013781882,-0.022855481,0.037371917,61.5,22
-148.7586137,69.40365401,0.094220249,0.024065621,255.4781189,255.5723391,2019.366098,2020.181865,0.815766569,297.7547976,0.01810805,0.015850951,-0.020638867,0.02029003,71.5,94
-148.7988958,69.52028091,0.039758986,0.036190802,163.8979844,163.9377433,2019.366098,2020.181865,0.815766442,297.7547513,0.023251559,0.027733359,-0.012140549,0.01262857,89.5,15
-148.799998,69.52340811,0.030338204,0.015257629,161.7250423,161.7553805,2019.366098,2020.181865,0.81576645,297.7547542,0.011989154,0.009436919,0.001366077,-0.001068105,70,56.5
-148.6294194,69.02271666,-0.321884356,0.033700884,441.267786,440.9459016,2019.366098,2020.509081,1.142982749,417.1887035,0.025056698,0.022536892,-0.02737041,-0.013493949,18.5,85.5
-148.6711843,69.14702463,-0.276430126,0.003238969,415.0873926,414.8109624,2019.366098,2020.509081,1.142982637,417.1886625,0.001948211,0.002587546,-0.021923438,0.023803206,139.5,75.5
-148.6304014,69.02566344,0.110648573,0.112809107,436.8806856,436.9913341,2019.366098,2020.757221,1.391122845,507.7598386,0.032563283,0.10800707,-0.048820404,0.02652551,24,13.5
-148.6698943,69.14319622,-0.374619621,0.026605493,428.1313644,427.7567448,2019.366098,2020.757221,1.391122718,507.759792,0.026291204,0.00407736,0.014018649,0.000591216,130.5,130
-148.7988588,69.52709837,-0.604136654,0.031371977,161.4779592,160.8738226,2019.366098,2019.435903,0.069804671,25.47870484,0.027927491,0.014291822,-0.011708359,0.011573792,31,92
-148.5899029,68.91111316,-0.225026046,0.073663207,573.0835244,572.8584983,2019.366098,2019.594488,0.228389877,83.36230519,0.015666901,0.071977888,-0.018224228,0.041378024,31.5,14
-148.5663423,68.83990472,0.327421962,0.04908266,571.536371,571.8637929,2019.366098,2019.843308,0.477210143,174.1817024,0.048918872,0.00400643,0.039911877,-0.016032347,35,116
-148.5664428,68.84021218,0.023738437,0.022842264,572.5057758,572.5295143,2019.366098,2019.843308,0.477210154,174.1817063,0.021525948,0.007642157,0.014743832,-0.018123477,23,502.5
-148.7988255,69.52700268,-0.177650711,0.022633734,161.51453,161.3368793,2019.366098,2019.933543,0.567444781,207.1173449,0.02242718,0.003050824,-0.001870898,0.009240771,31,29
-148.5904607,68.91278826,0.165331216,0.08497421,568.7291098,568.894441,2019.366098,2020.091876,0.725778264,264.9090664,0.083678642,0.014781791,-0.028263473,0.035983136,30.5,120
-148.5922519,68.91819225,0.397590316,0.024547747,555.024122,555.4217123,2019.366098,2020.091876,0.72577827,264.9090684,0.024547476,0.000115299,-0.018220916,0.026426235,19.5,525
-148.7976822,69.52370898,-0.173190159,0.03937473,160.0881955,159.9150053,2019.366098,2020.181865,0.815766428,297.7547461,0.039209522,0.003603158,0.017220127,-0.001606974,26,20
-148.6699938,69.15050789,-0.155291252,0.049580174,415.8198986,415.6646074,2019.366098,2020.509081,1.142982623,417.1886573,0.008416837,0.048860521,0.019961292,-0.030517941,31.5,30
-150.0571721,68.63646457,-0.19476565,0.077917599,724.6100356,724.4152699,2019.367554,2019.387984,0.020429607,7.456806455,0.020712223,0.075114287,0.026957786,-0.034705206,79,20.5
-150.0086881,68.78120982,-0.054146889,0.009696724,482.0158737,481.9617268,2019.367554,2019.467276,0.099722022,36.39853793,0.007802352,0.005757583,0.01563539,-0.010572232,255,250
-150.0075992,68.78445499,-0.240113113,0.012318424,479.1756092,478.935496,2019.367554,2019.467276,0.099722036,36.3985431,0.012121824,0.002192016,0.003140994,-0.000470524,214.5,57.5
-149.9680848,68.90144511,-0.412218272,0.044324796,556.8440991,556.4318808,2019.367554,2019.467276,0.09972214,36.39858115,0.028952677,0.033562331,-0.033045798,0.009374318,146.5,62
-149.9669548,68.90478715,-0.55384173,0.023237422,567.4418483,566.8880066,2019.367554,2019.467276,0.099722154,36.39858635,0.008337494,0.021690182,-0.029060701,0.001801787,175,22.5
-149.9270011,69.02186297,-0.367090104,0.016312123,444.1649934,443.7979033,2019.367554,2019.467276,0.099722259,36.39862443,0.016160067,0.002222066,0.00484682,0.004611485,180,184
-149.9258405,69.02528462,-0.213645552,0.039530522,441.2038083,440.9901628,2019.367554,2019.467276,0.099722273,36.39862966,0.011895853,0.037698154,0.027707277,-0.038573999,138,19.5
-150.0726873,68.58983453,-0.052434728,0.013411075,814.7831772,814.7307425,2019.367554,2019.716096,0.348541944,127.2178094,0.001585932,0.013316972,0.000108116,-0.01008277,128.5,246.5
-150.0330155,68.70877539,0.205454527,0.032041166,594.6370195,594.8424741,2019.367554,2019.716096,0.34854205,127.2178482,0.017800097,0.026641938,0.005905386,-0.00161821,83.5,59
-149.9902977,68.83574987,0.255861715,0.034306699,450.0638188,450.3196805,2019.367554,2019.716096,0.348542175,127.2178938,0.019147562,0.028466128,-0.014714807,0.00177157,121,72.5
-149.923279,69.03273517,-0.036631942,0.023485719,408.2620316,408.2253996,2019.367554,2019.795389,0.427834773,156.1596922,0.022970523,0.004892248,0.010405916,0.010110141,139,470.5
-149.8738427,69.17614197,-0.443177201,0.010366322,268.1243238,267.6811466,2019.367554,2019.795389,0.427834904,156.1597398,0.003424917,0.0097842,0.0050678,-0.00997683,361,114.5
-149.8699506,69.18735924,-0.247248896,0.008426187,262.3850858,262.1378369,2019.367554,2019.795389,0.427834926,156.1597479,0.003852043,0.007494157,0.005069627,-0.004599215,345,373
-149.8188575,69.33401566,-0.065188457,0.027376882,243.7578649,243.6926764,2019.367554,2019.795389,0.427835059,156.1597967,0.009986389,0.025490502,-0.023937292,0.027383105,428.5,88.5
-149.8153584,69.34401117,-0.252472049,0.012173226,239.3480206,239.0955485,2019.367554,2019.795389,0.42783508,156.1598043,0.011374334,0.004337276,0.002041893,0.004586679,387.5,299
-149.7988132,69.39109875,-0.188150217,0.012241293,224.2778072,224.089657,2019.367554,2019.874681,0.50712751,185.101541,0.000596754,0.012226739,0.014218762,-0.012373449,373,97.5
-149.8547404,69.23122042,0.022353307,0.010815891,257.3654284,257.3877817,2019.367554,2020.044088,0.676534066,246.9349342,0.003359025,0.010281072,0.002301465,-0.003235164,355,93
-149.854516,69.23186666,-0.014666257,0.005237439,257.1246668,257.1100006,2019.367554,2020.044088,0.676534078,246.9349384,0.004569901,0.002558666,0.006202326,-0.009320198,376,401
-149.8175763,69.33766068,-0.133463833,0.012986987,242.0916546,241.9581907,2019.367554,2020.044088,0.676534171,246.9349724,0.001938708,0.012841465,0.013615941,-0.014776049,400.5,60
-149.8175309,69.33779029,-0.094290778,0.008836185,241.9154968,241.8212061,2019.367554,2020.044088,0.676534182,246.9349764,0.008834868,0.000152505,0.011480234,-0.01247548,390,195.5
-149.7807602,69.44232003,0.176683238,0.013548694,278.4867751,278.6634583,2019.367554,2020.044088,0.676534274,246.9350099,0.008200029,0.010785482,-0.017778771,0.01687457,284,97
-149.7806444,69.44264517,0.315013403,0.014496623,279.0414691,279.3564825,2019.367554,2020.044088,0.676534285,246.935014,0.012694126,0.007000802,-0.015716411,0.01235713,279.5,386.5
-150.0277846,68.72436585,0.346761803,0.011922144,535.0124468,535.3592086,2019.367554,2020.134077,0.766522403,279.780677,0.011902003,0.000692703,0.003432559,0.000557338,82,510
-149.9370855,68.99242184,-0.223034959,0.012016452,453.9134064,453.6903715,2019.367554,2020.213152,0.845598423,308.6434243,0.009215272,0.007711931,0.037302208,-0.040211245,130,380.5
-149.8991811,69.10278877,-0.048881246,0.015013369,301.5936515,301.5447703,2019.367554,2020.213153,0.84559852,308.6434599,0.001403641,0.01494761,0.000681731,-0.008214068,276.5,110
-149.8985711,69.10457516,-0.034047161,0.001733127,300.4978013,300.4637541,2019.367554,2020.213153,0.845598533,308.6434645,0.000508744,0.001656777,0.002991946,-0.004998981,313.5,484.5
-150.0895588,68.53899368,0.083856577,0.019826352,1002.898959,1002.982816,2019.367554,2020.382217,1.01466248,370.3518054,0.018205448,0.007851491,0.033686652,-0.033478945,165,117.5
-149.9991541,68.80951092,0.023323519,0.029288829,460.460995,460.4843185,2019.367554,2020.461292,1.093738299,399.2144792,0.006805958,0.028487093,0.005345837,-0.005650277,168,45.5
-149.9974423,68.81460585,-0.063058496,0.0296251,456.4731212,456.4100627,2019.367554,2020.461292,1.093738315,399.214485,0.005239375,0.029158112,0.009923593,0.000517044,188,22
-149.9552419,68.93920429,-0.113458723,0.033563054,493.7515166,493.6380578,2019.367554,2020.461293,1.093738427,399.2145257,0.016521976,0.029214772,0.033130942,-0.033942965,182.5,52
-149.9531625,68.94529667,-0.251497673,0.037953909,471.653008,471.4015104,2019.367554,2020.461293,1.093738444,399.2145319,0.015573337,0.034611708,0.022682376,-0.008558802,165,19.5
-149.8639069,69.20479165,-0.141710666,0.060365002,258.8527785,258.7110678,2019.367554,2020.540368,1.172814413,428.0772608,0.005966283,0.060069434,0.000373389,-0.014768563,369.5,14
-149.8238643,69.319711,-0.371253972,0.018435926,242.8075118,242.4362579,2019.367554,2020.540368,1.172814526,428.077302,0.002593258,0.018252627,0.001381453,0.002139369,380,57.5
-149.8232932,69.32134907,-0.349924154,0.060783373,242.063125,241.7132009,2019.367554,2020.540368,1.172814539,428.0773066,0.008132091,0.060236928,0.002492807,0.000796516,385,18
-149.7847403,69.4310523,-0.077701645,0.011906361,254.3123838,254.2346821,2019.367554,2020.540368,1.172814636,428.077342,0.009092435,0.007686941,-0.017622622,0.01472945,349.5,92.5
-149.7842163,69.43253526,-0.128555942,0.030456313,256.904763,256.776207,2019.367554,2020.540368,1.172814648,428.0773465,0.006553002,0.029742985,-0.015710477,0.014555576,336,23.5
-150.0813479,68.5636931,-0.026371876,0.025020493,850.8089239,850.782552,2019.367554,2020.630357,1.262802567,460.9229368,0.007788011,0.023777551,0.005120637,-0.003208745,106,45.5
